kurz;optimistic;n/a;distance-pruning;random_gnm_6000_40_4.gr;6000;120000;0;5999;200;200;56658;82066;15486243;3;12522;0.023
kurz;optimistic;n/a;distance-pruning;random_gnm_6000_50_4.gr;6000;150000;0;5999;200;200;34494;64913;12143939;7;14685;0.029
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_2_4.gr;8000;8000;0;7999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_3_4.gr;8000;12000;0;7999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_4_4.gr;8000;16000;0;7999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_7_4.gr;8000;28000;0;7999;200;200;367553;500446;94768255;1;7763;0.014
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_10_4.gr;8000;40000;0;7999;200;200;212394;291064;54447719;1;7947;0.008
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_20_4.gr;8000;80000;0;7999;200;200;122744;167761;31645079;1;8000;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_30_4.gr;8000;120000;0;7999;200;200;100011;128046;24394470;1;7998;0.01
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_40_4.gr;8000;160000;0;7999;200;200;50986;76251;14301785;5;17937;0.033
kurz;optimistic;n/a;distance-pruning;random_gnm_8000_50_4.gr;8000;200000;0;7999;200;200;40785;61082;11356187;3;16593;0.038
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_2_4.gr;10000;10000;0;9999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_3_4.gr;10000;15000;0;9999;200;0;2147483647;2147483647;0;1;1;0
kurz;optimistic;n/a;distance-pruning;random_gnm_10000_4_4.gr;10000;20000;0;9999;200;0;2147483647;2147483647;0;1;1;0
